filename,source_url,section_label,section_index,chunk_index,chunk_text,chunk_text_tr
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,0,"Artificial Intelligence Standard (Last Updated April 2025) Scope This policy applies to all <Company Name> employees and affiliates. Safeguards I. Introduction. YourCompanyName is committed to full compliance with applicable laws related to the use of artificial intelligence in the countries in which YourCompanyName provides products and services. Additionally, YourCompanyName is committed to the ethical use of artificial intelligence. This Artificial Intelligence Use Policy (“Policy”) outlines YourCompanyName’s requirements with respect to the adoption of all forms of artificial intelligence at YourCompanyName. Such artificial intelligence adoption includes use for business efficiencies, operations, and inclusion in YourCompanyName’s products and services. This Policy is applicable to all YourCompanyName directors, officers, board members, employees, contractors, representatives, affiliates, agents, and any person or entity performing services for or on behalf of YourCompanyName. The ResponsibleCorporateOfficer at YourCompanyName is responsible for the enforcement of this Policy. II. Definitions. “Artificial intelligence” or “AI” means the use of machine learning technology, software, automation, and algorithms to perform tasks and make rules or predictions based on existing datasets and instructions. “Artificial Intelligence Committee” or “AI Committee” is an internal YourCompanyName committee","Yapay Zeka Standartı (Son Güncellenmiş Nisan 2025) Çerçeve Bu politika tüm <Şirket Adı> çalışanları ve bağlı kuruluşları için geçerlidir. Safeguards I. Giriş. YourCompanyName, Yapay Zeka'nın kullanımı ile ilgili ülkelerde uygulanan yasaları tam olarak yerine getirmek için taahhüt eder. Ayrıca, YourCompanyName, Yapay Zeka'nın etik kullanımı için taahhüt eder. Bu Yapay Zeka Kullanım Politikası (“Politika”) YourCompanyName'nin tüm Şirket Adı ve bağlı kuruluşları için kullanımı ile ilgili gereksinimlerini belirler. YourCompanyName'de Yapay Zeka'nın tüm biçimlerinin uygulanması ile ilgili olarak. YourCompanyName'de Yapay Zeka'nın uygulanması ile ilgili yasaları içerir."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,1,"“Artificial intelligence” or “AI” means the use of machine learning technology, software, automation, and algorithms to perform tasks and make rules or predictions based on existing datasets and instructions. “Artificial Intelligence Committee” or “AI Committee” is an internal YourCompanyName committee tasked with reviewing and approving uses of AI at YourCompanyName. “Artificial intelligence system” or “AI system” means software that is developed with one or more of the techniques and approaches listed in Annex I and can, for a given set of human-defined objectives, generate outputs such as content, predictions, recommendations, or decisions influencing the environments they interact with. “Closed AI system” means an AI system where the input provided by one user is used to train the AI model. Input data from the user is isolated from other users, and the data is considered more secure. “Embedded AI Tools” means AI tools embedded in existing software tools approved and used at YourCompanyName and which do not require approval for use from the AI Committee. “Government” means the government of a country or subdivision thereof. “Government Entity” means any entity controlled",“İşletici Zeka” veya “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Zeka” ya da “İşletici Z
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,2,"AI tools embedded in existing software tools approved and used at YourCompanyName and which do not require approval for use from the AI Committee. “Government” means the government of a country or subdivision thereof. “Government Entity” means any entity controlled by a government in whole or part. This includes Government-owned or controlled (whether whole or partial ownership or control) commercial enterprises, institutions, agencies, departments, instrumentalities, and other public entities, including research institutions and universities. “Government Official” means any officer or employee of a Government Entity, an official of a political party, a candidate for political office, officers and employees of non-governmental international organizations, and any person with responsibility to allocate or influence expenditures of Government funds. This includes data scientists and researchers who are employed by a government or a Government Entity. Employees at government organizations are considered Government Officials regardless of title or position. “Non-public YourCompanyName data” means any information that, if disclosed, could violate the privacy of individuals, government regulations or statutes, could jeopardize the financial state of YourCompanyName, could injure its reputation, or could reduce its competitive","“Hükümet” bir ülkenin hükümeti veya bir siyasi partinin bir alt bölümü anlamına gelir. “Hükümet Birimi” bir hükümet tarafından tamamen veya kısmen kontrol edilen herhangi bir varlık anlamına gelir. Bu hükümetin sahip veya kontrol edilen (tüm veya kısmi mülkiyet veya kontrol olsun) ticari işletmeler, kurumlar, ajanslar, departmanlar, aletler ve diğer kamu kuruluşları, araştırma kurumları ve üniversiteleri de dahil olmak üzere. “Hükümet Birimi” bir hükümet biriminin herhangi bir memuru veya çalışanı anlamına gelir. “Hükümet Birimi” bir kamu kuruluşu, bir siyasi partinin bir memuru, bir kamu kuruluşu, bir kamu kuruluşu, bir kamu kuruluşu, bir kamu kuruluşu, bir kamu kuruluşu, bir kamu kuruluşu, bir kamu kuruluşu, bir kamu kuruluşu,"
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,3,"regardless of title or position. “Non-public YourCompanyName data” means any information that, if disclosed, could violate the privacy of individuals, government regulations or statutes, could jeopardize the financial state of YourCompanyName, could injure its reputation, or could reduce its competitive advantage. “Open AI system” means an AI system where the input provided by all users is used to train the AI model. Input data from all users is not private and may be revealed to other users. “Personal information” means information that identifies, relates to, describes, is capable of being associated with, or could reasonably be linked, directly or indirectly, with a particular person or household. “YourCompanyName Representatives” means all YourCompanyName directors, officers, board members, employees, contractors, representatives, resellers and sub- resellers, distributors and sub-distributors, affiliates, agents, and any person or entity performing services for or on behalf of YourCompanyName. III. Guiding Principles. The intent of this Policy is to provide general guidance on the use of AI at YourCompanyName so that YourCompanyName can leverage the use of AI as a tool while ensuring it continues to meet legal obligations","Başlık veya konuma bakılmaksızın. “Bağımsız YourCompanyName verileri” ifadesinde, bireylerin gizliliğini, hükümet kurallarını veya kanunlarını ihlal edebilecek herhangi bir bilgi anlamına gelir, YourCompanyName'nin finansal durumunu doğrudan veya dolaylı olarak tehlikeye girebilir, itibarını zarar verebilir veya rekabet avantajını azaltabilir. “Açık AI sistemi” tüm kullanıcıların AI modelini eğitmek için sağladığı bir AI sistemi anlamına gelir. Tüm kullanıcılardan gelen giriş verileri gizli değildir ve diğer kullanıcılara açıklanabilir. “Kişisel bilgiler” ifadesinde, tanımlayabilen, tanımlayabilen, tanımlayabilen, doğrudan veya dolaylı olarak bir kişiyle ilişkilendirilebilir veya ilişkilendirilebilir."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,4,"III. Guiding Principles. The intent of this Policy is to provide general guidance on the use of AI at YourCompanyName so that YourCompanyName can leverage the use of AI as a tool while ensuring it continues to meet legal obligations and act in an ethical manner. The use of AI at YourCompanyName should never compromise YourCompanyName’s core values or introduce undue risk to the organization. Rather, the use of AI at YourCompanyName should be focused on improving business efficiencies and enhancing YourCompanyName’s ability to fulfill its mission. It is important to remember that the YourCompanyName is a global organization. The YourCompanyName has entities and staff globally and provides its products and services to customers globally as well. Accordingly, this Policy provides overarching guidance based on global standards for the use of AI. YourCompanyName Representatives should be cognizant when using AI at YourCompanyName that they think about the global impact of their decision to use AI, as the use of AI in some countries may not be permitted in others. This Policy is not intended to address every use of AI","III. Yönlendirme İlkeleri. Bu Politikanın amacı, YourCompanyName'de AI'nin kullanımına genel rehberlik sağlamaktır, böylece YourCompanyName'in AI'nin bir araç olarak kullanımını kullanabileceği ve aynı zamanda yasal yükümlülüklerini yerine getirmeye devam etmesini ve etik bir şekilde hareket etmesini sağlamaktır. YourCompanyName'de AI'nin kullanımı, YourCompanyName'in temel değerlerini hiçbir zaman tehlikeye atmamalı veya organizasyona kusursuz bir risk getirmemelidir. Bunun yerine, YourCompanyName'de AI'nin kullanımı, iş verimliliğini arttırmaya ve YourCompanyName'in misyonunu yerine getirme yeteneğini arttırmaya odaklanmalıdır."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,5,"at YourCompanyName that they think about the global impact of their decision to use AI, as the use of AI in some countries may not be permitted in others. This Policy is not intended to address every use of AI at YourCompanyName by a YourCompanyName Representative. There are certain business departments and functions at YourCompanyName that bear more considerations and potential risks. Before using any AI at YourCompanyName—whether for personal business tasks such as writing an email or more complex business processes such as analyzing datasets - you should consult with your manager and seek guidance. Also, please see Prohibited Uses in Section IV below for situations in which AI may not be used at YourCompanyName, and High-Risk Use of AI Systems in Section VI below for situations in which extreme caution is required when considering using AI. In addition, there are certain Embedded AI Tools used in existing approved YourCompanyName software that do not require additional approval for use. For example, the use of Microsoft Word in which Microsoft Word has embedded an AI tool to check spelling or","YourCompanyName'de AI'yi kullanma kararının küresel etkisi hakkında düşünürler, çünkü bazı ülkelerde AI'nin kullanımı başkalarında izin verilmez. Bu politika, YourCompanyName temsilcisi tarafından YourCompanyName'de AI'nin her kullanımını ele almayı amaçlamaz. YourCompanyName'de daha fazla düşünce ve potansiyel risk taşıyan bazı iş bölümleri ve fonksiyonları vardır. YourCompanyName'de herhangi bir AI'yi kullanmadan önce - e-posta yazmak gibi kişisel iş görevleri için ya da veritabanı analizi gibi daha karmaşık iş süreçleri için - yöneticinizle görüşmelisiniz ve rehberlik arayın."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,6,"there are certain Embedded AI Tools used in existing approved YourCompanyName software that do not require additional approval for use. For example, the use of Microsoft Word in which Microsoft Word has embedded an AI tool to check spelling or grammar. The use of Embedded AI Tools in approved software at YourCompanyName is permitted, provided those software tools are aligned with previous general business uses. A list of existing software tools with Embedded AI Tools that are approved at YourCompanyName can be found here [INSERT LINK]. When third-party software, services, or contractors are utilized or employed, any AI usage by software used by these parties or services must be noted and evaluated carefully. Contracted services that utilize AI technology should be considered in the same light as individual AI usage. Consult with the Legal Department about the inclusion of an AI-specific clause in any vendor or contractor agreements. The following principles must be followed when considering using an AI system at YourCompanyName: • The use of an AI system should primarily focus on completing departmental goals as directed by company","Örneğin, Microsoft Word'in bu taraflar tarafından kullanılan yazılım veya dilbilgisi kontrol etmek için bir AI aracını yerleştirdiği Microsoft Word'in kullanımı. YourCompanyName'de onaylanmış yazılımda yerleştirilmiş AI aracının kullanımı izin verilir, eğer bu yazılım araçları önceki genel iş kullanımları ile uyumludur. YourCompanyName'de onaylanan yerleştirilmiş AI araçları ile mevcut yazılım araçlarının bir listesi burada bulunabilir [INSERT LINK]. Üçüncü tarafın yazılımı, hizmetleri veya sözleşmecileri kullanıldığında veya işe alındığında, bu taraflar tarafından kullanılan bir AI aracının kullanımı ve dikkatli bir şekilde değerlendirilmemelidir."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,7,"AI-specific clause in any vendor or contractor agreements. The following principles must be followed when considering using an AI system at YourCompanyName: • The use of an AI system should primarily focus on completing departmental goals as directed by company leadership. Except for the use of an Embedded AI Tool in a software system approved for use at YourCompanyName, any use of a new AI System at YourCompanyName must be approved by the AI Committee. Please see the Standard Operating Procedure here [INSERT LINK] for the process for getting an AI system approved. Also, see General AI Use Standards and Use Approval in Section IV below. • Individuals using an AI system must have expertise in the subject matter for which the AI is used. AI is to be utilized as a tool and is not a substitute for expertise. For example, if using AI for coding, the individual deploying the AI must have expertise in coding. • All AI-generated content (writing, datasets, graphs, pictures, etc.) must be thoroughly reviewed by an individual with expertise to evaluate such content for","Herhangi bir satıcı veya müteahhit sözleşmelerinde AI özel madde. Bir AI sisteminin kullanımı göz önünde bulundurulduğunda aşağıdaki ilkelere uymak gerekir YourCompanyName: • Bir AI sisteminin kullanımı öncelikle şirket yönetimi tarafından yönlendirilen departman hedefleri tamamlamaya odaklanmalıdır. Bir AI Araçının kullanımı dışında, YourCompanyName'de kullanımı için onaylanmış bir yazılım sisteminde bir AI Araçının kullanımı dışında, YourCompanyName'de yeni bir AI Sistemi'nin kullanımı AI Komitesi tarafından onaylanmalıdır. lütfen bir AI sisteminin onaylanması için standart işletme prosedürüne bakın. Ayrıca, Genel AI Kullanım Standartları ve Kullanım Onayları aşağıdaki IV Bölümde bakın. • Bir AI sistemini kullanan bireyler, AI'nin kullanıldığı konularda uzmanlığa sahip olmalıdır."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,8,"For example, if using AI for coding, the individual deploying the AI must have expertise in coding. • All AI-generated content (writing, datasets, graphs, pictures, etc.) must be thoroughly reviewed by an individual with expertise to evaluate such content for accuracy as well as general proofing and editing. AI-generated content should be viewed as a starting point, not the finished product. Like any content at YourCompanyName, AI-generated content should conform to the look and feel of the YourCompanyName brand and voice. • Any use of an AI system must have clear objectives for the AI use as a tool and business-accepted data sets from which the AI draws. If the data sets that the AI is using are not accurate, then the information AI provides will not be accurate. • AI systems are trained on data that may contain inherent bias. Users of these systems are responsible for reviewing any AI-produced content for bias and correcting it as necessary. • Non-public YourCompanyName information must never be put into an open AI system. • YourCompanyName Representatives must document all AI systems","Örneğin, kodlama için yapay zeka kullanırsa, yapay zeka kullanan birey kodlama konusunda uzmanlığa sahip olmalıdır. • Tüm yapay zeka oluşturulan içerik (yazma, veri setleri, grafikler, resimler, vb.) yapay zeka kullanan bir birey tarafından bu tür içeriği doğruluk ve genel kanıtlama ve düzenleme için değerlendirmek için uzmanlığa sahip bir birey tarafından derinlemesine incelenmelidir. yapay zeka oluşturulan içerik bir başlangıç noktası olarak görülmelidir, bitmiş ürünü değil. YourCompanyName'deki herhangi bir içerik gibi, yapay zeka oluşturulan içerik YourCompanyName'nin markasının ve sesinin görünüşüne ve duygusuna uymalıdır. • yapay zeka kullanan herhangi bir yapay zeka kullanımı, yapay zeka kullanımı için açık amaçlara sahip olmalıdır."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,9,"bias. Users of these systems are responsible for reviewing any AI-produced content for bias and correcting it as necessary. • Non-public YourCompanyName information must never be put into an open AI system. • YourCompanyName Representatives must document all AI systems they are utilizing and for what functions. Tracking the use of AI is not optional and is part of your job. Documentation of specific AI Embedded Tools in an approved existing software tool when using that tool as intended is not required. Discuss the process for tracking the use of AI systems with your department head. • The use of an AI system must be documented to capture institutional knowledge. For example, if AI is used to create code and included in a larger section of code, there must be documentation as to which code section is AI-derived and who reviewed it. • The use of an AI system must meet any terms of use or contractual limitations. Contractual restrictions or terms of use may restrict YourCompanyName’s use of an AI system that would otherwise be legally compliant and ethically",bu sistemlerin kullanıcıları herhangi bir AI tarafından üretilen içeriği incelemek ve gerekli şekilde düzeltmek için sorumludur. • Kamu olmayan YourCompanyName bilgisi asla açık bir AI sistemine yerleştirilmemelidir. • YourCompanyName temsilcileri tüm AI sistemlerini kullanmak ve hangi fonksiyonlar için belgelendirmelidir. AI kullanımını izlemek seçmeli değildir ve işinizin bir parçasıdır. Bu araç kullanırken onaylanmış bir mevcut yazılım aracında belirli AI Entegre Araçların belgelendirilmesi gerekli değildir. Bu aracı kullanırken gerekli değildir. Bölüm başlığı ile AI sistemlerinin kullanımını izlemek için süreci tartışın. • Bir AI sisteminin kullanımı kurumsal bilgiyi yakalamak için belgelendirilmelidir.
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,10,"reviewed it. • The use of an AI system must meet any terms of use or contractual limitations. Contractual restrictions or terms of use may restrict YourCompanyName’s use of an AI system that would otherwise be legally compliant and ethically sound. For example, an AI system’s terms of use may require the use of certain disclaimers in certain use situations or prohibit the use of the AI system to do certain tasks. YourCompanyName Representatives should have all terms or use or contracts for AI systems reviewed by the Legal Department to ensure compliance with contractual obligations in using an AI system. • Approval of an AI system does not eliminate the need for other internal approvals required at YourCompanyName for the use of technology, such as a security review, privacy review, cost review and spend approval, legal review, human resources review, etc. An AI system should go through the same review and approval process as other software or services at YourCompanyName. You should also ensure within your business unit that your business leader is aware of the use of the","incelenmiştir. • Bir AI sisteminin kullanımı herhangi bir kullanım koşullarına veya sözleşmeli kısıtlamalara uymalıdır. sözleşmeli kısıtlamalar veya kullanım koşulları bir AI sisteminin kullanımını kısıtlayabilir. Örneğin, bir AI sisteminin kullanım koşulları, belirli kullanım koşullarında belirli reddedicilerin kullanımını gerektirir veya belirli görevleri yerine getirmek için AI sisteminin kullanımını yasaklayabilir. YourCompanyName temsilcileri, bir AI sisteminin kullanımında sözleşmeli yükümlülüklerin yerine getirilmesini sağlamak için Yasal Bölüm tarafından incelenmiş tüm AI sistemlerinin kullanım koşullarına veya sözleşmelerine sahip olmalıdır. • Bir AI sisteminin onaylanması, teknolojinin kullanımı için gerekli diğer iç onayların ihtiyacını ortadan kaldırmaz."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,11,"review, etc. An AI system should go through the same review and approval process as other software or services at YourCompanyName. You should also ensure within your business unit that your business leader is aware of the use of the AI system and has approved any use of the AI system, particularly for AI-generated content that will be relayed externally. IV. Prohibited Uses. There are certain uses of AI that are prohibited. Unless otherwise approved by the AI committee and respective department heads, YourCompanyName Representatives are prohibited from using AI systems for any of the following activities at any time: • Conducting political lobbying activities is prohibited. Lobbying is defined as any action aimed at influencing a Government, Government Official, or Government Entity for any reason. • Using AI systems to identify or categorize students, candidates, employees, contractors, or other affiliated entities based on protected class status is prohibited. • Entering trade secrets, confidential information, or personal data about any individual into an open AI system. • Entering any sensitive information about an individual into any AI system. “Sensitive information”","İnceleme, vb. Bir AI sistemi, YourCompanyName'deki diğer yazılımlar veya hizmetler ile aynı inceleme ve onay süreci geçmelidir. Ayrıca, iş biriminizde, iş liderinizin AI sisteminin kullanımını bildiğini ve özellikle dışarıdan aktarılacak AI oluşturulan içerikler için AI sisteminin herhangi bir kullanımını onayladığını garanti etmelisiniz. IV. Yasak Kullanımlar. Yasak olan bazı AI kullanımları vardır. Aksi takdirde AI komitesi ve ilgili departman başkanı tarafından onaylanmadıkça, YourCompanyName temsilcileri aşağıdaki faaliyetlerden herhangi birinde AI sistemini kullanmaktan yasaktır: • Siyasi lobisi faaliyetlerini yürütmek yasaktır. Lobisi, bir Hükümet, Hükümet veya Hükümet tarafından aktarılan herhangi bir eylem olarak tanımlanır."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,12,"affiliated entities based on protected class status is prohibited. • Entering trade secrets, confidential information, or personal data about any individual into an open AI system. • Entering any sensitive information about an individual into any AI system. “Sensitive information” includes medical, financial, political affiliation, racial or ethnic origin, religious beliefs, gender, sexual orientation, disability status, or any other part of a person’s life someone would want to keep private. • Using an AI system to obtain legal advice, including, but not limited to, creating policies for internal use or to provide to third parties. • Creating intellectual property that YourCompanyName desires to register and/or holds significant value to the organization. V. Ethical Guidelines. YourCompanyName desires to act in an ethical manner when using AI. Accordingly, there may be uses of AI that are legally permissible but which do not meet ethical requirements. Any use of an AI system at YourCompanyName should conform to the following ethical guidelines: • Informed Consent: Prior to inputting personal information into a closed AI system, ensure that you have obtained informed consent from the","Korunan sınıf statüsüne dayalı bağlı kuruluşlar yasaktır. • Ticaret sırlarını, gizli bilgileri veya herhangi bir bireyin kişisel verilerini açık bir AI sistemine girin. • Bir bireyin herhangi bir AI sistemine hassas bilgileri girin. “hassas bilgileri” tıbbi, finansal, siyasi bağlılık, ırk ya da etnik köken, dini inançlar, cinsiyet, cinsel yönelim, engelli durumu veya bir kişinin hayatının herhangi bir kısmını gizli tutmak isteyecektir. • Bir AI sistemini kullanarak yasal tavsiyeler almak için, iç kullanım politikaları oluşturmak veya üçüncü şahıslara sunmak dahil olmak üzere, ancak bunlarla sınırlı değildir. • Şirketinizin kaydetmek ve/veya kuruluş için önemli bir değer tutmak istediği fikri mülkiyet oluşturmak."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,13,"meet ethical requirements. Any use of an AI system at YourCompanyName should conform to the following ethical guidelines: • Informed Consent: Prior to inputting personal information into a closed AI system, ensure that you have obtained informed consent from the individual(s) whose personal information will be inputted. • Integrity in Use: All users of AI systems should be honest about how AI helped in getting the work done. Even if using an AI system approved by the AI Committee for an approved use, you should ensure your manager or the department requesting a task for which you are using an AI system is aware of your use of the AI system. Do not pass off AI-generated work as done by you solely. Additionally, you should ask permission if you desire to use an AI system tool to complete a task. For example, you should ask your manager and HR representative if you may use an AI system to assist in writing a performance evaluation. • Appropriate Content: Do not use company time or resources to generate content using an AI","Etika gereksinimlerini karşılamak. YourCompanyName'de bir AI sisteminin herhangi bir kullanımı aşağıdaki etik yönergelere uymalıdır: • Bilgilendirilmiş Onay: Kişisel bilgilerin kapalı bir AI sistemine girilmesinden önce, kişisel bilgilerin girileceği bireylerden bilgilendirilmiş onay aldığınızdan emin olun. • Kullanım içindeki bütünlük: AI sistemlerinin tüm kullanıcıları, AI'nin işin nasıl yapılmasına yardımcı olduğu konusunda dürüst olmalıdır. AI Komitesi tarafından onaylanan bir AI sistemini kullanırsanız bile, bir AI sistemini kullandığınız bir görevi talep eden yöneticinizin veya departmanınızın AI sisteminin kullanımını bildiğinden emin olmalısınız."
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,14,"For example, you should ask your manager and HR representative if you may use an AI system to assist in writing a performance evaluation. • Appropriate Content: Do not use company time or resources to generate content using an AI system that would be considered illegal, inappropriate, harmful to YourCompanyName’s brand or reputation, or disrespectful to others. • Unauthorized Use: Do not use company time or resources to generate content using an AI system for personal use without prior approval of the appropriate department leader. VI. High-Risk Use of AI Systems. There are certain uses of AI systems that are more high risk than others. As a global company, YourCompanyName is committed to complying with all AI legal requirements and guidance in the countries in which it operates. The European Union (“EU”) has classified the following potential uses of AI as posing a high risk to the health and safety or fundamental rights of natural persons. Therefore, there are several additional requirements for the use of AI systems in such cases. These requirements are listed in Appendix II, with certain","Örneğin, bir AI sistemi kullanarak performans değerlendirmesi yazmaya yardımcı olabileceğinizi sormanız gerekir. • Uygun İçerik: Bir AI sistemi kullanarak yasadışı, uygun olmayan, YourCompanyName'nin markası veya itibarına zararlı veya başkalarına saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygısız saygız"
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,15,"as posing a high risk to the health and safety or fundamental rights of natural persons. Therefore, there are several additional requirements for the use of AI systems in such cases. These requirements are listed in Appendix II, with certain functions highlighted below: • Personal Data in AI Systems: AI should be used with extreme caution when inputting any personal data of an individual into a closed AI system (it is prohibited to put any personal data into an open AI system). • Screening Job Candidates: AI should be used with caution when screening any job applicants to ensure it does not adversely impact protected class members or introduce any bias. Equity and inclusion issues surrounding AI use in job screening are a potential source of litigation. • Personnel Decisions: AI should be used with caution for any use related to making decisions on promotions, retention, or similar personnel such decisions. Extreme caution should be utilized to ensure that biases (including biases found in existing data sets) are avoided. • Enrollment Decisions: Extreme caution should be utilized if using AI",Bu gereksinimler aşağıda belirtilen bazı fonksiyonları ile Ek II'de listelenir: • Kişisel Veriler AI Sistemlerinde: AI kapalı bir AI sistemine herhangi bir kişinin kişisel verilerini girdiğinde son derece dikkatli kullanılmalıdır (herhangi bir kişisel veriyi açık bir AI sistemine koymak yasaktır). • Tarama İş Adayları: AI herhangi bir iş başvuru sahibini tarama sırasında dikkatli kullanılmalıdır. korunan sınıf üyeleri zararlı etkilemeyeceğinden emin olmak için veya herhangi bir çelişki getirmek için.
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,16,"to making decisions on promotions, retention, or similar personnel such decisions. Extreme caution should be utilized to ensure that biases (including biases found in existing data sets) are avoided. • Enrollment Decisions: Extreme caution should be utilized if using AI in any manner related to evaluating potential candidates for admission into a university, academy, internship or apprenticeship program, or any other YourCompanyName program. • Assessment of Students: Any assessment of students in educational or vocational training institutions is considered high risk. Accordingly, extreme caution should be utilized before using any AI system intended to assess or evaluate any student participating in a course, taking an exam, or other evaluation or assessment. VII. General AI System Use Standards and Use Approval Except for AI Embedded Tools in approved software, all uses of AI systems must be approved by the AI Committee prior to use to ensure such AI system use meets the following principles: • Lawful: The use of AI systems must comply with all applicable laws and regulations, as well as any contractual obligations, limitations, or restrictions. • Ethical: The",• Kayıt Kararları: Kayıt Kararları: Kayıt Kararları: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: Kayıt Kararı: K
SANS_Artificial_Intelligence_Standard_April2025.pdf,https://www.sans.org/information-security-policy/artificial-intelligence-standard/,full,0.0,17,"prior to use to ensure such AI system use meets the following principles: • Lawful: The use of AI systems must comply with all applicable laws and regulations, as well as any contractual obligations, limitations, or restrictions. • Ethical: The use of AI systems must adhere to ethical principles, be fair, and avoid bias. • Transparent: There must be clear objectives for the use of an AI system and documented oversight of such use, which is recorded and captured for institutional knowledge. Disclosures of the use of AI in any AI-assisted content generation must be made when required by law or contract, or when required by the YourCompanyName. • Necessary: The use of AI systems must be for a valid business purpose to improve YourCompanyName’s business efficiencies and support the organization’s mission. The use of AI is not a substitute for human critical thinking or expertise and should not require YourCompanyName to incur an unnecessary expense without any true benefit. Prior to submitting a request to the AI Committee for the use of an AI system, a requester should first","Bu tür bir AI sisteminin kullanımını sağlamak için kullanmadan önce aşağıdaki ilkelere uymak gerekir: • Yasal: AI sistemlerinin kullanımı tüm geçerli yasaları ve düzenlemeleri, yanı sıra sözleşme yükümlülükleri, kısıtlamaları veya kısıtlamaları yerine getirmelidir. • Etik: AI sistemlerinin kullanımı etik ilkelere uymalıdır, adil olmalıdır ve çelişkilerden kaçınmalıdır. • Şeffaf: Bir AI sisteminin kullanımı için açık hedefler ve bu tür bir kullanımın belgelendirilmiş gözetimi olmalıdır, kurumsal bilgi için kaydedilir ve yakalanır."
